,Name_URL,Name,Name1,FormFactor,EfficiencyRating,Wattage,Modular,Color
0,https://pcpartpicker.com/product/26rRsY/corsair-rmx-2021-850-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020200-na,https://cdna.pcpartpicker.com/static/forever/images/product/4f19c6453ce4ebe67091e6d9735f3a19.256p.jpg,corsair rmx (2021),ATX,80+ Gold,850,Full,Black
1,https://pcpartpicker.com/product/Xsn8TW/evga-supernova-ga-650-w-80-gold-certified-fully-modular-atx-power-supply-220-ga-0650-x1,https://m.media-amazon.com/images/I/51QtNc5IZVL.jpg,evga supernova ga,ATX,80+ Gold,650,Full,Black
2,https://pcpartpicker.com/product/QdgFf7/corsair-rm-2021-750-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020234-na,https://cdna.pcpartpicker.com/static/forever/images/product/ba1237e2349bec09bccff4016facca23.256p.jpg,corsair rm (2021),ATX,80+ Gold,750,Full,Black
3,https://pcpartpicker.com/product/j6NgXL/evga-supernova-ga-850-w-80-gold-certified-fully-modular-atx-power-supply-220-ga-0850-x1,https://cdna.pcpartpicker.com/static/forever/images/product/d508e515424349cdeec86d9b43152c00.256p.jpg,evga supernova ga,ATX,80+ Gold,850,Full,Black
4,https://pcpartpicker.com/product/4ZFKHx/evga-supernova-ga-750-w-80-gold-certified-fully-modular-atx-power-supply-220-ga-0750-x1,https://m.media-amazon.com/images/I/51zNwtqLpuL.jpg,evga supernova ga,ATX,80+ Gold,750,Full,Black
5,https://pcpartpicker.com/product/nQJkcf/corsair-hx-platinum-1000w-80-platinum-certified-fully-modular-atx-power-supply-cp-9020139-na,https://m.media-amazon.com/images/I/51QvmULw-VL.jpg,corsair hx platinum,ATX,80+ Platinum,1000,Full,
6,https://pcpartpicker.com/product/cY2bt6/corsair-cv-650-w-80-bronze-certified-atx-power-supply-cp-9020211-na,https://cdna.pcpartpicker.com/static/forever/images/product/a32b39c06832c717045c1c4c490ff572.256p.jpg,corsair cv,ATX,80+ Bronze,650,No,Black
7,https://pcpartpicker.com/product/2HbwrH/corsair-rmx-2018-650w-80-gold-certified-fully-modular-atx-power-supply-cp-9020178-na,https://cdna.pcpartpicker.com/static/forever/images/product/c6df4edbb596b2818cd0c5e204fb3df3.256p.jpg,corsair rmx (2018),ATX,80+ Gold,650,Full,Black / Silver
8,https://pcpartpicker.com/product/FPYmP6/corsair-rm-2021-850-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020235-na,https://cdna.pcpartpicker.com/static/forever/images/product/66dbe902337399e341f967959693cdb8.256p.jpg,corsair rm (2021),ATX,80+ Gold,850,Full,Black
9,https://pcpartpicker.com/product/nJrmP6/corsair-750-w-80-platinum-certified-fully-modular-sfx-power-supply-cp-9020186-na,https://m.media-amazon.com/images/I/41XA+O8OFNL.jpg,corsair sf,SFX,80+ Platinum,750,Full,
10,https://pcpartpicker.com/product/cJbwrH/corsair-1600w-80-titanium-certified-fully-modular-atx-power-supply-cp-9020087-na,https://cdna.pcpartpicker.com/static/forever/images/product/1d57cf53a1289e4dfff1aed9b1cc272a.256p.jpg,corsair axi,ATX,80+ Titanium,1600,Full,
11,https://pcpartpicker.com/product/jRvdnQ/corsair-rmx-2021-1000-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020201-na,https://cdna.pcpartpicker.com/static/forever/images/product/2e9c1e7ffca723f2acf802efc7f4e331.256p.jpg,corsair rmx (2021),ATX,80+ Gold,1000,Full,Black
12,https://pcpartpicker.com/product/v6qBD3/evga-supernova-ga-550-w-80-gold-certified-fully-modular-atx-power-supply-220-ga-0550-x1,https://m.media-amazon.com/images/I/51IStJoC6NL.jpg,evga supernova ga,ATX,80+ Gold,550,Full,Black
13,https://pcpartpicker.com/product/9KGbt6/corsair-rm-2021-850-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020232-na,https://cdna.pcpartpicker.com/static/forever/images/product/1752baa3ddb162df098cf33b0b6eeae3.256p.jpg,corsair rm (2021),ATX,80+ Gold,850,Full,White / Black
14,https://pcpartpicker.com/product/f7L7YJ/corsair-hx-platinum-1200w-80-platinum-certified-fully-modular-atx-power-supply-cp-9020140-na,https://cdna.pcpartpicker.com/static/forever/images/product/a15caa8216152ec9d5235cee607d2dc9.256p.jpg,corsair hx platinum,ATX,80+ Platinum,1200,Full,
15,https://pcpartpicker.com/product/79tQzy/corsair-rmx-2018-750w-80-gold-certified-fully-modular-atx-power-supply-cp-9020179-na,https://cdna.pcpartpicker.com/static/forever/images/product/b4a2d3f62255a1c35fd45aa3273c5173.256p.jpg,corsair rmx (2018),ATX,80+ Gold,750,Full,Black
16,https://pcpartpicker.com/product/DmWrxr/evga-bq-600w-80-bronze-certified-semi-modular-atx-power-supply-110-bq-0600-k1,https://m.media-amazon.com/images/I/512voawCsuL.jpg,evga bq,ATX,80+ Bronze,600,Semi,
17,https://pcpartpicker.com/product/QdFbt6/evga-supernova-g6-1000-w-80-gold-certified-fully-modular-atx-power-supply-220-g6-1000-x1,https://cdna.pcpartpicker.com/static/forever/images/product/fc764228aa234156a7ad64073b72b702.256p.jpg,evga supernova g6,ATX,80+ Gold,1000,Full,Black
18,https://pcpartpicker.com/product/HcgQzy/corsair-cv-550-w-80-bronze-certified-atx-power-supply-cp-9020210-na,https://cdna.pcpartpicker.com/static/forever/images/product/9a7973c78d2931aee46bb1ffb726fe9f.256p.jpg,corsair cv,ATX,80+ Bronze,550,No,Black
19,https://pcpartpicker.com/product/Q36qqs/cooler-master-v-sfx-gold-850-w-80-gold-certified-fully-modular-sfx-power-supply-mpy-8501-sfhagv-us,https://cdna.pcpartpicker.com/static/forever/images/product/bd2577c6ecabce9f78526a09410351e0.256p.jpg,cooler master v sfx gold,SFX,80+ Gold,850,Full,Black
20,https://pcpartpicker.com/product/8P7CmG/evga-bq-500w-80-bronze-certified-semi-modular-atx-power-supply-110-bq-0500-k1,https://m.media-amazon.com/images/I/51J5s4nQnWL.jpg,evga bq,ATX,80+ Bronze,500,Semi,
21,https://pcpartpicker.com/product/3Hwkcf/corsair-cxf-550-w-80-bronze-certified-fully-modular-atx-power-supply-cp-9020216-na,https://cdna.pcpartpicker.com/static/forever/images/product/fd4dd3c80698fbc02fbe7990598aec90.256p.jpg,corsair cxf,ATX,80+ Bronze,550,Full,Black
22,https://pcpartpicker.com/product/bq6qqs/msi-mpg-a-gf-650-w-80-gold-certified-fully-modular-atx-power-supply-mpg-a650gf,https://cdna.pcpartpicker.com/static/forever/images/product/69c7679bbfccb706c80f41b452d36f54.256p.jpg,msi mpg a-gf,ATX,80+ Gold,650,Full,Black
23,https://pcpartpicker.com/product/R4Gbt6/corsair-rm-2021-750-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020231-na,https://cdna.pcpartpicker.com/static/forever/images/product/8912b48548fca5ee3606a5d93772928a.256p.jpg,corsair rm (2021),ATX,80+ Gold,750,Full,White / Black
24,https://pcpartpicker.com/product/XCjG3C/evga-w1-500-w-80-certified-atx-power-supply-100-w1-0500-kr,https://m.media-amazon.com/images/I/51AFmFLRqWL.jpg,evga w1,ATX,80+,500,No,
25,https://pcpartpicker.com/product/RhH8TW/gigabyte-750-w-80-gold-certified-fully-modular-atx-power-supply-gp-p750gm,https://m.media-amazon.com/images/I/41fF-4VeSsL.jpg,gigabyte p gm,ATX,80+ Gold,750,Full,Black
26,https://pcpartpicker.com/product/rt8H99/evga-gq-750-w-80-gold-certified-semi-modular-atx-power-supply-210-gq-0750,https://cdna.pcpartpicker.com/static/forever/images/product/24ef44cdf0bbd6dbfd72bb1bd22f63a5.256p.jpg,evga gq,ATX,80+ Gold,750,Semi,
27,https://pcpartpicker.com/product/R2mxFT/corsair-power-supply-cp9020103na,https://cdna.pcpartpicker.com/static/forever/images/product/097e4a536e42595ca4c7ded7f7739bd4.256p.jpg,corsair cxm,ATX,80+ Bronze,650,Semi,
28,https://pcpartpicker.com/product/kz7CmG/evga-gq-650-w-80-gold-certified-semi-modular-atx-power-supply-210-gq-0650,https://cdna.pcpartpicker.com/static/forever/images/product/f44aab9e6ecddf45fb3666ad99123ec1.256p.jpg,evga gq,ATX,80+ Gold,650,Semi,
29,https://pcpartpicker.com/product/DnBTwP/asus-1200-w-80-platinum-certified-fully-modular-atx-power-supply-rog-thor-1200p,https://cdna.pcpartpicker.com/static/forever/images/product/5b4d3a0c8ba785ed560565371fb5b0a6.256p.jpg,asus rog thor 1200p,ATX,80+ Platinum,1200,Full,Black
30,https://pcpartpicker.com/product/49VG3C/evga-supernova-gt-650-w-80-gold-certified-fully-modular-atx-power-supply-220-gt-0650-y1,https://cdna.pcpartpicker.com/static/forever/images/product/73bfc08ebedbbebd39d7967a51a4f881.256p.jpg,evga supernova gt,ATX,80+ Gold,650,Full,Black
31,https://pcpartpicker.com/product/hfxbt6/corsair-cv-450-w-80-bronze-certified-atx-power-supply-cp-9020209-na,https://cdna.pcpartpicker.com/static/forever/images/product/9a7973c78d2931aee46bb1ffb726fe9f.256p.jpg,corsair cv,ATX,80+ Bronze,450,No,Black
32,https://pcpartpicker.com/product/6NcG3C/corsair-rmx-2021-750-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020199-na,https://cdna.pcpartpicker.com/static/forever/images/product/1b188238912bad1b60bbfef7d8912470.256p.jpg,corsair rmx (2021),ATX,80+ Gold,750,Full,Black
33,https://pcpartpicker.com/product/WxZzK8/msi-mpg-a-gf-850-w-80-gold-certified-fully-modular-atx-power-supply-mpg-a850gf,https://cdna.pcpartpicker.com/static/forever/images/product/a17f19b8ff57ed588541561adb18e3f2.256p.jpg,msi mpg a-gf,ATX,80+ Gold,850,Full,Black
34,https://pcpartpicker.com/product/Fq8j4D/evga-supernova-gm-650w-80-gold-certified-fully-modular-sfx-power-supply-123-gm-0650-y1,https://cdna.pcpartpicker.com/static/forever/images/product/72d94e57cdd11623fd1696e8ee343952.256p.jpg,evga supernova gm,SFX,80+ Gold,650,Full,Black
35,https://pcpartpicker.com/product/BtsmP6/corsair-sf-600w-80-platinum-certified-fully-modular-sfx-power-supply-cp-9020182-na,https://m.media-amazon.com/images/I/41qUzlhfWKL.jpg,corsair sf,SFX,80+ Platinum,600,Full,Black
36,https://pcpartpicker.com/product/MGzFf7/asus-rog-strix-850-w-80-gold-certified-fully-modular-atx-power-supply-rog-strix-850g-white,https://cdna.pcpartpicker.com/static/forever/images/product/19cf9b2fdda8760cb9d0f4119e780b9a.256p.jpg,asus rog strix,ATX,80+ Gold,850,Full,White
37,https://pcpartpicker.com/product/J9drxr/evga-supernova-gt-750-w-80-gold-certified-fully-modular-atx-power-supply-220-gt-0750-y1,https://m.media-amazon.com/images/I/41f+bfJdt8L.jpg,evga supernova gt,ATX,80+ Gold,750,Full,Black
38,https://pcpartpicker.com/product/LZMTwP/gigabyte-p-b-450-w-80-bronze-certified-atx-power-supply-gp-p450b,https://m.media-amazon.com/images/I/41FxTFFeX4L.jpg,gigabyte p-b,ATX,80+ Bronze,450,No,Black
39,https://pcpartpicker.com/product/KqbTwP/evga-supernova-g6-850-w-80-gold-certified-fully-modular-atx-power-supply-220-g6-0850-x1,https://cdna.pcpartpicker.com/static/forever/images/product/ce5dff864e7aa7518219eb59eb2616c6.256p.jpg,evga supernova g6,ATX,80+ Gold,850,Full,Black
40,https://pcpartpicker.com/product/NGCrxr/corsair-hx-platinum-850w-80-platinum-certified-fully-modular-atx-power-supply-cp-9020138-na,https://m.media-amazon.com/images/I/51s30iFwevL.jpg,corsair hx platinum,ATX,80+ Platinum,850,Full,
41,https://pcpartpicker.com/product/HwYmP6/evga-supernova-gm-750-w-80-gold-certified-fully-modular-sfx-power-supply-123-gm-0750-x1,https://cdna.pcpartpicker.com/static/forever/images/product/35490b181f2cdce037bb131b849c4b3f.256p.jpg,evga supernova gm,SFX,80+ Gold,750,Full,Black
42,https://pcpartpicker.com/product/vHhmP6/evga-gd-2019-500-w-80-gold-certified-atx-power-supply-100-gd-0500-v1,https://cdna.pcpartpicker.com/static/forever/images/product/d0942c9c2e9216eccf77b6a59fbca6b0.256p.jpg,evga gd (2019),ATX,80+ Gold,500,No,Black
43,https://pcpartpicker.com/product/r2TPxr/evga-br-600w-80-bronze-certified-atx-power-supply-100-br-0600-k1,https://cdna.pcpartpicker.com/static/forever/images/product/1fae6f9231112f3996aa2e7a2d3e862c.256p.jpg,evga br,ATX,80+ Bronze,600,No,
44,https://pcpartpicker.com/product/nhHRsY/corsair-ax-1000-w-80-titanium-certified-fully-modular-atx-power-supply-cp-9020152-na,https://m.media-amazon.com/images/I/416gNawEYEL.jpg,corsair ax,ATX,80+ Titanium,1000,Full,Black / Silver
45,https://pcpartpicker.com/product/Xgwkcf/evga-gd-2019-600-w-80-gold-certified-atx-power-supply-100-gd-0600-v1,https://cdna.pcpartpicker.com/static/forever/images/product/88cf41a1004078b5dc6a0be2942e7ed4.256p.jpg,evga gd (2019),ATX,80+ Gold,600,No,Black
46,https://pcpartpicker.com/product/v3VG3C/msi-mpg-a-gf-750-w-80-gold-certified-fully-modular-atx-power-supply-mpg-a750gf,https://cdna.pcpartpicker.com/static/forever/images/product/687448ede7d2a06734c3af5c96539774.256p.jpg,msi mpg a-gf,ATX,80+ Gold,750,Full,Black
47,https://pcpartpicker.com/product/3gJmP6/evga-g5-650-w-80-gold-certified-fully-modular-atx-power-supply-220-g5-0650-x1,https://cdna.pcpartpicker.com/static/forever/images/product/88264eb920d32643130343d8f17b532b.256p.jpg,evga g5,ATX,80+ Gold,650,Full,Black / Green
48,https://pcpartpicker.com/product/P7pmP6/thermaltake-toughpower-gf1-pe-850-w-80-gold-certified-fully-modular-atx-power-supply-ps-tpd-0850fnfagu-1,https://cdna.pcpartpicker.com/static/forever/images/product/134c2df91872591a7ab32387f3aa5a1b.256p.jpg,thermaltake toughpower gf1 pe,ATX,80+ Gold,850,Full,Black
49,https://pcpartpicker.com/product/4FH48d/evga-w1-600-w-80-certified-atx-power-supply-100-w1-0600-k1,https://m.media-amazon.com/images/I/41pi3Ax3xwL.jpg,evga w1,ATX,80+,600,No,
50,https://pcpartpicker.com/product/qH4Ycf/evga-supernova-g6-750-w-80-gold-certified-fully-modular-atx-power-supply-220-g6-0750-x1,https://cdna.pcpartpicker.com/static/forever/images/product/98319aee12de75fdef0a2b74b918ddf5.256p.jpg,evga supernova g6,ATX,80+ Gold,750,Full,Black
51,https://pcpartpicker.com/product/sdRgXL/be-quiet-dark-power-pro-12-1500-w-80-titanium-certified-fully-modular-atx-power-supply-bn647,https://m.media-amazon.com/images/I/41v5hRa+TfL.jpg,be quiet! dark power pro 12,ATX,80+ Titanium,1500,Full,Black
52,https://pcpartpicker.com/product/vJPQzy/cooler-master-v-sfx-gold-850-w-80-gold-certified-fully-modular-sfx-power-supply-mpy-8501-sfhagv-wu,https://m.media-amazon.com/images/I/41CE6WAn6vS.jpg,cooler master v sfx gold,SFX,80+ Gold,850,Full,White
53,https://pcpartpicker.com/product/p9YLrH/corsair-rmx-2018-750-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020187-na,https://cdna.pcpartpicker.com/static/forever/images/product/78afeb3cab692533f7fad2eba2975750.256p.jpg,corsair rmx (2018),ATX,80+ Gold,750,Full,White / Black
54,https://pcpartpicker.com/product/vFmFf7/nzxt-c-650-w-80-gold-certified-fully-modular-atx-power-supply-np-c650m-us,https://cdna.pcpartpicker.com/static/forever/images/product/801406fa0cd02e64085d789fd7a0fd7d.256p.jpg,nzxt c (2020),ATX,80+ Gold,650,Full,Black
55,https://pcpartpicker.com/product/6Y66Mp/corsair-rm-2019-750-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020195-na,https://cdna.pcpartpicker.com/static/forever/images/product/02951377c9eed1e21fc3d8ba6092717e.256p.jpg,corsair rm (2019),ATX,80+ Gold,750,Full,Black
56,https://pcpartpicker.com/product/Rz2bt6/corsair-cxf-650-w-80-bronze-certified-fully-modular-atx-power-supply-cp-9020217-na,https://cdna.pcpartpicker.com/static/forever/images/product/485b17b5d30e87eeb5d4537cfbffcf45.256p.jpg,corsair cxf,ATX,80+ Bronze,650,Full,Black
57,https://pcpartpicker.com/product/WJM48d/corsair-rmx-2021-650-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020198-na,https://cdna.pcpartpicker.com/static/forever/images/product/7f2d3e6773b9ab9087410c17d5c793ef.256p.jpg,corsair rmx (2021),ATX,80+ Gold,650,Full,Black
58,https://pcpartpicker.com/product/hrqBD3/nzxt-c-850-w-80-gold-certified-fully-modular-atx-power-supply-np-c850m-us,https://cdna.pcpartpicker.com/static/forever/images/product/cd4625cbc62ddc42dd7818032da24d6f.256p.jpg,nzxt c (2020),ATX,80+ Gold,850,Full,Black
59,https://pcpartpicker.com/product/jgjNnQ/evga-w3-450-w-80-certified-atx-power-supply-100-w3-0450-k1,https://cdna.pcpartpicker.com/static/forever/images/product/087891201c65c35758d329677b61fa20.256p.jpg,evga w3,ATX,80+,450,No,Black
60,https://pcpartpicker.com/product/64cMnQ/seasonic-focus-plus-gold-750w-80-gold-certified-fully-modular-atx-power-supply-ssr-750fx,https://cdna.pcpartpicker.com/static/forever/images/product/382627d6b0a36162931db13af716ef18.256p.jpg,seasonic focus plus gold,ATX,80+ Gold,750,Full,
61,https://pcpartpicker.com/product/WrNypg/seasonic-focus-plus-gold-650w-80-gold-certified-fully-modular-atx-power-supply-ssr-650fx,https://cdna.pcpartpicker.com/static/forever/images/product/84b3aab42651adcad9a0b05ac262ea53.256p.jpg,seasonic focus plus gold,ATX,80+ Gold,650,Full,
62,https://pcpartpicker.com/product/ZNfhP6/thermaltake-smart-bx1-550-w-80-bronze-certified-atx-power-supply-ps-spd-0550nnfabu-1,https://images-na.ssl-images-amazon.com/images/I/41bUVbWjjVL.jpg,thermaltake smart bx1,ATX,80+ Bronze,550,No,Black
63,https://pcpartpicker.com/product/s2ZFf7/seasonic-prime-px-1300-w-80-platinum-certified-fully-modular-atx-power-supply-ssr-1300pd,https://cdna.pcpartpicker.com/static/forever/images/product/572836a3f2fc8ee586ff3ad85d979e7e.256p.jpg,seasonic prime px,ATX,80+ Platinum,1300,Full,Black
64,https://pcpartpicker.com/product/CVkD4D/corsair-power-supply-cx750m,https://cdna.pcpartpicker.com/static/forever/images/product/23a8f923c23d6de30026d889136bf175.256p.jpg,corsair cxm,ATX,80+ Bronze,750,Semi,
65,https://pcpartpicker.com/product/2BcMnQ/evga-gq-850-w-80-gold-certified-semi-modular-atx-power-supply-210-gq-0850,https://cdna.pcpartpicker.com/static/forever/images/product/6526a44f05968a2e6b238ca552f25ae7.256p.jpg,evga gq,ATX,80+ Gold,850,Semi,
66,https://pcpartpicker.com/product/xTMwrH/evga-supernova-g1-750w-80-gold-certified-fully-modular-atx-power-supply-120-gp-0750-x1,https://cdna.pcpartpicker.com/static/forever/images/product/31929d5b12294aac44aed9640786458b.256p.jpg,evga g1+,ATX,80+ Gold,750,Full,Black
67,https://pcpartpicker.com/product/sscG3C/cooler-master-mwe-gold-v2-750-w-80-gold-certified-fully-modular-atx-power-supply-mpe-7501-afaag-us,https://cdna.pcpartpicker.com/static/forever/images/product/14006f097772a18096431e1627300499.256p.jpg,cooler master mwe gold v2,ATX,80+ Gold,750,Full,Black
68,https://pcpartpicker.com/product/vr9tt6/cooler-master-v-sfx-gold-750-w-80-gold-certified-fully-modular-sfx-power-supply-mpy-7501-sfhagv-us,https://cdna.pcpartpicker.com/static/forever/images/product/cf7a8ae258b039ec78859d56cb2a9564.256p.jpg,cooler master v sfx gold,SFX,80+ Gold,750,Full,Black
69,https://pcpartpicker.com/product/zQNxFT/evga-supernova-gt-1000-w-80-gold-certified-fully-modular-atx-power-supply-220-gt-1000-x1,https://m.media-amazon.com/images/I/41h3AiM6xEL.jpg,evga supernova gt,ATX,80+ Gold,1000,Full,Black
70,https://pcpartpicker.com/product/Zbkj4D/thermaltake-smart-series-430-w-80-certified-atx-power-supply-ps-spd-0430npcwus-w,https://cdna.pcpartpicker.com/static/forever/images/product/124cfe9274e9841f0ff65b1935893944.256p.jpg,thermaltake smart,ATX,80+,430,No,Black / White
71,https://pcpartpicker.com/product/pt3gXL/evga-supernova-gm-850-w-80-gold-certified-fully-modular-sfx-power-supply-123-gm-0850-x1,https://m.media-amazon.com/images/I/410h-CQ1v0S.jpg,evga supernova gm,SFX,80+ Gold,850,Full,Black
72,https://pcpartpicker.com/product/73YXsY/logisys-power-supply-ps480d2,https://m.media-amazon.com/images/I/51eNBfaK5SL.jpg,logisys ps480d2,ATX,,480,No,
73,https://pcpartpicker.com/product/hRJmP6/evga-gd-2019-700-w-80-gold-certified-atx-power-supply-100-gd-0700-v1,https://cdna.pcpartpicker.com/static/forever/images/product/f8c1ad47e393d4f927d010643c61bc8e.256p.jpg,evga gd (2019),ATX,80+ Gold,700,No,Black
74,https://pcpartpicker.com/product/97zFf7/corsair-cxf-750-w-80-bronze-certified-fully-modular-atx-power-supply-cp-9020218-na,https://cdna.pcpartpicker.com/static/forever/images/product/94c9730b0091177a715d9a9c7f51ae08.256p.jpg,corsair cxf,ATX,80+ Bronze,750,Full,Black
75,https://pcpartpicker.com/product/8RvZxr/evga-bq-650w-80-bronze-certified-semi-modular-atx-power-supply-110-bq-0650-v1,https://m.media-amazon.com/images/I/51qTcBIn0hL.jpg,evga bq,ATX,80+ Bronze,650,Semi,
76,https://pcpartpicker.com/product/NxWfrH/seasonic-prime-ultra-titanium-1000w-80-titanium-certified-fully-modular-atx-power-supply-ssr-1000tr,https://images-eu.ssl-images-amazon.com/images/I/41vLJ6bo4-L.jpg,seasonic prime ultra titanium,ATX,80+ Titanium,1000,Full,
77,https://pcpartpicker.com/product/Nj3mP6/asus-rog-strix-g-1000-w-80-gold-certified-fully-modular-atx-power-supply-rog-strix-1000g,https://cdna.pcpartpicker.com/static/forever/images/product/fb5ae2930e1fe2c321366e615b780cb1.256p.jpg,asus rog strix g,ATX,80+ Gold,1000,Full,Black
78,https://pcpartpicker.com/product/7v3mP6/seasonic-focus-gx-850-w-80-gold-certified-fully-modular-atx-power-supply-focus-gx-850,https://cdna.pcpartpicker.com/static/forever/images/product/923d08dddeefd9976e03c76d149efb01.256p.jpg,seasonic focus gx,ATX,80+ Gold,850,Full,Black
79,https://pcpartpicker.com/product/NNcMnQ/super-flower-power-supply-sf2000f14hp,https://pcpartpicker.com/static/forever/img/no-image.png,super flower leadex,ATX,80+ Platinum,2000,Full,
80,https://pcpartpicker.com/product/Wbhj4D/thermaltake-smart-500w-80-certified-atx-power-supply-ps-spd-0500npcwus-w,https://m.media-amazon.com/images/I/41TubKs3apL.jpg,thermaltake smart,ATX,80+,500,No,
81,https://pcpartpicker.com/product/VgQG3C/corsair-rmx-2018-850w-80-gold-certified-fully-modular-atx-power-supply-cp-9020180-na,https://m.media-amazon.com/images/I/51Ax0tT-ewL.jpg,corsair rmx (2018),ATX,80+ Gold,850,Full,Black
82,https://pcpartpicker.com/product/XBzFf7/nzxt-c-750-w-80-gold-certified-fully-modular-atx-power-supply-np-c750m-us,https://cdna.pcpartpicker.com/static/forever/images/product/7442de03d7158694983538e6f54db2f4.256p.jpg,nzxt c (2020),ATX,80+ Gold,750,Full,Black
83,https://pcpartpicker.com/product/dDH48d/corsair-txm-gold-550w-80-gold-certified-semi-modular-atx-power-supply-cp-9020133-na,https://images-na.ssl-images-amazon.com/images/I/41z3I3BNcfL.jpg,corsair txm gold,ATX,80+ Gold,550,Semi,
84,https://pcpartpicker.com/product/v7PzK8/evga-supernova-t2-1600-w-80-titanium-certified-fully-modular-atx-power-supply-220-t2-1600-x1,https://cdna.pcpartpicker.com/static/forever/images/product/1ff8589edd029c2ea041f07e30a6ed91.256p.jpg,evga t2,ATX,80+ Titanium,1600,Full,
85,https://pcpartpicker.com/product/q8C48d/corsair-cv-750-w-80-bronze-certified-atx-power-supply-cp-9020237-na,https://m.media-amazon.com/images/I/41ld3JHKgpS.jpg,corsair cv,ATX,80+ Bronze,750,No,Black
86,https://pcpartpicker.com/product/2gprxr/evga-br-700w-80-bronze-certified-atx-power-supply-100-br-0700-k1,https://cdna.pcpartpicker.com/static/forever/images/product/cb871f8cf187922a16a18e53f17366ff.256p.jpg,evga br,ATX,80+ Bronze,700,No,
87,https://pcpartpicker.com/product/F4yqqs/corsair-cxf-750-w-80-bronze-certified-fully-modular-atx-power-supply-cp-9020227-na,https://cdna.pcpartpicker.com/static/forever/images/product/2e574939017533abf84442ae49813829.256p.jpg,corsair cxf,ATX,80+ Bronze,750,Full,White / Black
88,https://pcpartpicker.com/product/Dv38TW/corsair-power-supply-cp9020104na,https://m.media-amazon.com/images/I/41Z8nildmQL.jpg,corsair sf,SFX,80+ Gold,450,Full,
89,https://pcpartpicker.com/product/9PrYcf/gigabyte-850-w-80-gold-certified-fully-modular-atx-power-supply-gp-p850gm,https://cdna.pcpartpicker.com/static/forever/images/product/ce830eee6e61a9eba3055a7645673a74.256p.jpg,gigabyte p gm,ATX,80+ Gold,850,Full,Black
90,https://pcpartpicker.com/product/xDMwrH/evga-br-450w-80-bronze-certified-atx-power-supply-100-br-0450-k1,https://cdna.pcpartpicker.com/static/forever/images/product/b1afc6fa49b75c09b8b94797008b1d9b.256p.jpg,evga br,ATX,80+ Bronze,450,No,
91,https://pcpartpicker.com/product/B6XnTW/cooler-master-masterwatt-550w-80-bronze-certified-semi-modular-atx-power-supply-mpx-5501-amaab-us,https://m.media-amazon.com/images/I/51qxmzJk9-L.jpg,cooler master masterwatt,ATX,80+ Bronze,550,Semi,
92,https://pcpartpicker.com/product/P638TW/seasonic-focus-plus-platinum-850w-80-platinum-certified-fully-modular-atx-power-supply-ssr-850px,https://cdna.pcpartpicker.com/static/forever/images/product/3f102f6accc41e69cdba76a63259abae.256p.jpg,seasonic focus plus platinum,ATX,80+ Platinum,850,Full,
93,https://pcpartpicker.com/product/3H2bt6/seasonic-focus-gx-550-w-80-gold-certified-fully-modular-atx-power-supply-focus-gx-550,https://cdna.pcpartpicker.com/static/forever/images/product/a39289b41b92d2d387a165aca1af3c9d.256p.jpg,seasonic focus gx,ATX,80+ Gold,550,Full,Black
94,https://pcpartpicker.com/product/LbtWGX/evga-power-supply-220p21600x1,https://cdna.pcpartpicker.com/static/forever/images/product/01fc202b3c6c7cafb23340b3ee6e0791.256p.jpg,evga p2,ATX,80+ Platinum,1600,Full,
95,https://pcpartpicker.com/product/ZCQcCJ/nzxt-c-2022-750-w-80-gold-certified-fully-modular-atx-power-supply-pa-7g1bb-us,https://m.media-amazon.com/images/I/41G2GcCov2L.jpg,nzxt c (2022),ATX,80+ Gold,750,Full,Black
96,https://pcpartpicker.com/product/WxL48d/corsair-rm-2019-650-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020194-na,https://cdna.pcpartpicker.com/static/forever/images/product/ba980adaab9d78bdc3290de17c34073e.256p.jpg,corsair rm (2019),ATX,80+ Gold,650,Full,Black
97,https://pcpartpicker.com/product/bRvdnQ/corsair-rmx-2021-550-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020197-na,https://cdna.pcpartpicker.com/static/forever/images/product/5a564e2dfe8800a217f1e597d1137d5b.256p.jpg,corsair rmx (2021),ATX,80+ Gold,550,Full,Black
98,https://pcpartpicker.com/product/97848d/seasonic-focus-gx-750-w-80-gold-certified-fully-modular-atx-power-supply-focus-gx-750,https://cdna.pcpartpicker.com/static/forever/images/product/a39289b41b92d2d387a165aca1af3c9d.256p.jpg,seasonic focus gx,ATX,80+ Gold,750,Full,Black
99,https://pcpartpicker.com/product/Bv38TW/evga-power-supply-220t21000x1,https://cdna.pcpartpicker.com/static/forever/images/product/1c303037e5d94aba07796b210cd3de04.256p.jpg,evga t2,ATX,80+ Titanium,1000,Full,
